ax-0,ay-0,omega-0,ax-1,ay-1,omega-1
0.0012031909108201067,0.00243653690701791,-0.001133926845201666,-0.0028743664725605633,0.0006485627994136378,-0.003218504507032649
-0.00012656591796216747,0.0026420188787745274,-0.0019078024283059663,-0.0015433515435339354,0.002390829356299948,-0.0013795364879547961
0.0001979578148645197,0.0035000314206793215,-0.002826581959689188,-0.0022509722906123774,0.003117883659171531,-0.0020722915161304678
-0.0008051244557672506,0.004326084336429134,-0.0031777370233835194,-0.0034495926411660716,0.004259112784567382,-0.0017407642166870833
0.0012461497270327415,0.0006937357539314515,7.794767841254324e-05,0.0004051764959864257,0.0001092918301241752,0.0013836548847442898
0.000831313357571892,0.0003366585867247969,0.00025175524418096103,-1.594580714075416e-05,-0.0005550334689260102,4.522317770261353e-06
0.0006209654340628383,0.0003824091231317449,-6.173369425575639e-05,6.744376009456701e-05,-0.0003458642246470126,0.000309524136268042
0.00026309868425409747,3.9473625000144507e-05,-0.0002520927805985556,0.00015748464173964986,-0.00038180583145451747,0.00015172140032484576
-0.00076911987653,0.0042206710582168945,-0.003930241415428526,-0.003228563538279494,0.0044767784217331075,-0.0026989227878415623
-0.0007719428256274746,0.005189882324025726,-0.004652628159344036,-0.003008290906319427,0.004843823125644551,-0.0022182179459496864
-0.0009256819546562703,0.006213905495215838,-0.0050717252154872106,-0.0045459502452323474,0.0064196568634119445,-0.0020603262022300672
-0.002722410275365175,0.007686085247805602,-0.005446116702582134,-0.006459296117020849,0.00857539201706893,-0.001402098293833362
0.00216461005742713,0.0016998033125697498,-0.0028039855195054197,0.0001343295934208566,0.0009823824752494548,-0.0037478372119717496
0.0008544481340244658,0.0025679883592501992,-0.002827040783962626,-0.0006676722744495637,0.0023468675301514036,-0.0012072407961453517
0.00044770764459237507,0.003582871786832971,-0.0032211442297280395,-0.0019025334881525183,0.0030182074856620533,-0.0015681448310235688
-0.0006150015991322389,0.004335293661010965,-0.0036887784372103883,-0.0027709552748152837,0.004005827188312272,-0.001963021880507203
-0.0009384547632121376,-0.0003471857495990421,-0.0001630984036646299,0.0006272442713076143,-0.0002951035106418809,0.0012601195342118454
-4.789014339411245e-07,0.0001651379630118021,-0.000631180723139551,0.0009184318056570322,0.00015553113171745063,0.0008743756215333508
-0.0002679135044330356,4.5089238746282436e-05,2.3809894779997746e-06,0.00010437583146790821,-3.152983296870827e-05,1.8245821627381276e-05
-0.0006579011513147869,1.2828945230259229e-05,-4.332198864335983e-05,0.00042942001649734935,0.00018625851435682375,0.0005005551666185864
-0.0014211024879987044,0.0046330847168843765,-0.003483630104827995,-0.004432324573595825,0.004594788497406382,-0.0006719396707099978
-0.0006528560718514301,0.005372210417453856,-0.004488134333129519,-0.003396783393601178,0.004779023453016815,-0.0023321951523787763
-0.0020621389649180416,0.006516584345238881,-0.004959593664867082,-0.004344137000824747,0.0062087184564779485,-0.002093710101577376
-0.00315823737709477,0.008045069582722976,-0.005685982071364446,-0.006479896251775305,0.008168960187546382,-0.0016001233730960891
0.0011877295352930028,0.0028170208801983143,-0.002056563286383095,-0.0023510901436887832,0.002838141844922759,-0.0008414588718100302
-0.0005506186312238044,0.0027041091033581334,-0.002658357864106694,-0.0013981196048241786,0.0033126002782953488,-0.0005797431959528618
-0.0002423252165278151,0.0034340206693233835,-0.0028105676068592472,-0.0024808839517760045,0.0038001383845748644,-0.0015589860693003357
-0.0009247362275483243,0.004476017865649652,-0.003939625462185286,-0.003150422374318279,0.004942299620836287,-0.0011548175627546246
-0.00156288089805251,-0.0002176558056187184,-0.0006216960651943271,0.0007233096336808909,0.0006407732746731287,-0.0003647996475522608
-0.0009722453423578593,3.5569434425750443e-05,0.0003003796429938853,-0.00030794000815959066,-0.0002548317342852978,-0.0001732436952722121
-8.979547752387327e-05,-0.00013593622558946068,-9.328773130269046e-05,0.0002553646989561509,-0.0002600849900050558,-0.0004684268447971033
-0.0004618329740974384,-0.00018403328879322862,-8.848177068298517e-05,-0.00020444425032584731,-0.00016877590853401231,-5.385812851693413e-05
0.002321337576119409,0.004757717390615182,-0.004492671291836392,-0.0013390518125641626,0.004060786305278008,-0.0028428100456376337
-0.0004827041663139446,0.005090527709698201,-0.004242194941228263,-0.003937346146333971,0.004887630249273782,-0.001634724082482602
-0.0005752089632679988,0.00646937016515827,-0.005487075108932419,-0.004186004408869372,0.0058669042732799725,-0.0021279791759928495
-0.00244724904703929,0.007867988498398341,-0.005585170534665539,-0.0062085443513602775,0.008269412394704231,-0.001720116738189667
0.0005857947036752575,0.002213396707704164,-0.0014957088042728828,-0.002365119874579713,0.0014857937896961548,-0.0008311819489625893
0.0006535740357958995,0.0031865415090361815,-0.002210083207784202,-0.001762016699192243,0.0022056435673280094,-0.0009924705996940582
-0.00020628812013550362,0.003687392982880815,-0.0032925734088521236,-0.0018414567164646925,0.003295861464333781,-0.0012000859367565311
-0.00041306342946079155,0.004775015693686268,-0.003378905062945429,-0.0031058753302194487,0.004437005384863652,-0.0012579623330423232
0.0018748972312743195,0.00011418743833877253,-0.00011450710071803094,0.001014888866321395,-0.0008830870852696848,-0.001655176678251602
-0.000278539492958184,-0.00020312309570854158,0.0005944850688527348,0.0008069069581796552,-0.00036646278469955177,-0.0005902877224733199
0.00017827257405210264,-0.00010305299364258629,0.00027042422466792636,0.000863817271236554,-0.00014158251217949447,-0.00022754953386232884
-0.000132457014654831,-0.0001500952597324894,0.000460769681072904,0.00047619312022958846,-0.00027739416619338754,-0.00037148741066493266
-0.000784015808490135,0.004421937968157916,-0.004712479108388845,-0.0014918623839968448,0.0047185177141848,-0.0024686605020196595
-9.808109116857564e-05,0.005349589085168459,-0.004576206210368188,-0.00275990707984983,0.005377643750791182,-0.001082902152686903
-0.0014153868773026618,0.006232713390993655,-0.005357648227164883,-0.0037666066931127,0.0065908575858557705,-0.0013699841274175276
-0.002247636108179831,0.008018254094194278,-0.005343086363285433,-0.006078015973465245,0.008360165389030434,-0.0013782423336859914
-0.0012820087859771734,0.00197485347014464,-0.0013283144052259055,-0.002627226826201756,0.0015128640960537787,-0.0012010625049171941
0.00015613050503386164,0.002603300725869192,-0.001876123042649564,-0.0020302319916528275,0.002385241324976787,-0.0009233324601133476
-0.0005471354160013764,0.003581859174362309,-0.002401706392601249,-0.0024704495013215333,0.003290630894905801,-0.0009169030276304621
-0.0005022191284436385,0.0046496688972986365,-0.002958091614030232,-0.0029871028321503067,0.0044399621301315015,-0.0011290499956161323
-0.0012501512499374368,-0.0001374998890834467,0.0009958382155283996,-0.0012298437054164557,-0.0007704304077586765,-0.0006366156280676605
-0.0005570867914873724,0.00029166130732119575,0.0007732974894422398,-0.0003604422379886883,6.381056532858389e-05,0.0006059607477213211
8.61196537792803e-05,0.00034042679876974084,0.0006569100208718227,5.840326984133234e-05,-0.00010033148255658311,5.836199708627746e-05
-7.986411748302882e-06,0.00046293446841006824,0.000586305767904936,-0.0002006996325623184,0.00013828040930071554,0.00022403501131736773
0.0007945279524509963,0.004256658023192996,-0.003664438864285635,-0.003424732418016996,0.003491849983390527,-0.0015213938247965464
-0.0009119996801303869,0.005182698953492285,-0.005364284669852492,-0.002713292110224764,0.004250194305198869,-0.0028800020790327916
-0.0008339075093173807,0.006725339049697498,-0.0050410943400558805,-0.0047997151118127955,0.006242753911825878,-0.0020927469334686144
-0.003069708739473823,0.007925300869002496,-0.005772256648571926,-0.006388839369342752,0.008396253640609308,-0.0019548125114703034
-0.002225780454015447,0.002165153625979011,-0.0018203842615319155,-0.0010926393186061478,0.001425482858915389,-0.0018617694501135706
-0.0012731262201137739,0.0029579671243807485,-0.0023106851922323943,-0.00132051672945462,0.002054488297061526,-0.0019889070423970453
-0.0009010020768898278,0.0035660717159820827,-0.002678657777860955,-0.002249021359626172,0.0030911881709368744,-0.0019675649549375346
-0.0008753167015899882,0.0045673895444906815,-0.003479385535146151,-0.0028104474472656626,0.004250436433285212,-0.002068576361099005
-1.4898118849693276e-07,0.00013543739074708622,0.0007597369146641886,-0.0010049657604774276,-0.0002530780056041182,-0.0009358426373076711
-0.0002778996526879111,8.12498781250529e-05,-0.00014865589679440786,-0.0002475136164390188,-0.00038750038507118223,-0.0007385036720671442
-8.928711428546343e-05,6.999999813447342e-06,5.511491832762719e-05,-0.00017442606081718992,-0.0002061125910135123,-0.0003964796146076794
0.0002626341741804171,-0.00011768923576512065,0.000314332473406059,-0.00042641391485926706,-5.538252217136903e-05,-0.000347171563050273
0.002678148430079741,0.004136638106122432,-0.004152387510371336,-0.0030010099487873254,0.004119649624313021,-0.002175941812211646
-0.0002018683809464535,0.005100710072966908,-0.004011906267347955,-0.003550939408905915,0.004498082959983946,-0.0023760361486411005
-0.000602909354270796,0.006290627302270385,-0.004812413435595154,-0.004209665284392118,0.006074861083648591,-0.002241395268125818
-0.0024768912710888898,0.0077980880310496966,-0.005444466638569807,-0.006081607579534815,0.008217868110033208,-0.002031227892108984
-0.0031559935430511277,0.001943290369398211,-0.0019396678490567199,-0.0019046355682547644,0.0020145609017502286,-0.0014671937151322645
-0.0011089959801899615,0.0027393155399399465,-0.0020119638999020906,-0.0016158198179769575,0.0019837081767905117,-0.0019596333336776204
-0.0003155929583458545,0.0033842809569493188,-0.002352338494745238,-0.0026640485519357254,0.003307760214014767,-0.0012945901697671211
-0.0012614111944040268,0.004302799254683903,-0.0035328718556452317,-0.002945377825564506,0.004427878307804605,-0.0013814787648865142
-0.0009376017562207073,0.00011306243894631038,0.0005355544922362732,-0.0004131091033976464,0.0009733819278205658,0.0012426979115742753
0.00013817124953753436,0.00020215107936194477,0.00031075722004774646,0.00017673256706553076,0.0002098205525358838,-0.0002793995521888082
-8.95214294023759e-05,9.243709928398877e-05,-7.156398383215532e-05,0.0005756551658646954,0.00021794912004324818,8.10737814323424e-05
-0.00026316447368647885,1.3157892543908529e-05,0.00018553797483550057,-0.00012123164952617203,6.666791638626198e-05,-0.0002648441268778659
-0.0020649897252839056,0.004845114282241689,-0.0027421129145874246,-0.005437848610637119,0.0019985883939512006,-0.00426678474498704
-0.0014466593608227403,0.0057755313777870625,-0.00415158565866516,-0.0036521235908557356,0.003798283076917689,-0.003152674323245483
-0.0016620396018589873,0.006700798434066296,-0.0047867135603265765,-0.004832511009044852,0.005607904886948341,-0.0022416565157227864
-0.0028996491548343396,0.008332149939787746,-0.005292213755405497,-0.0065275974465238635,0.007885448089244539,-0.0017133260107882187
-0.0003475157329194123,0.0020970515842785066,-0.003375020098384668,0.0016196200026477592,0.003779584455614743,8.09944942087304e-05
0.00032064584540303365,0.002336371615121954,-0.0025373812285780137,-0.001145345081566952,0.00321941124007161,-0.000688743376800163
-0.0005017291522564042,0.0033818510257064838,-0.003324453206808377,-0.0015208612661664147,0.003711203972749893,-0.0009650310868925775
-0.0006027617548932136,0.004576270358577196,-0.0036303892959917224,-0.002920202255805494,0.004533902830316633,-0.001216008520073326
-0.0025000012187428866,-1.2187499918740231e-05,-0.0010871783957290548,0.001537111138594227,-0.00037035725056547286,-0.0015883436980113075
-1.042624125924263e-06,-0.0002424692333590009,5.0396287590601415e-05,-0.00013128892593453992,0.0003061412470688967,-0.00033321233220479703
-4.068141002638066e-07,0.0001214365914470909,1.1926542651292354e-05,0.00021264455075149197,0.00043224531792531085,-3.8226443800042685e-05
-0.00019794973256016593,0.00012368238907814748,2.469077090005989e-05,0.00039205741583927064,0.00012021135616467835,-0.0005942471905910556
-0.001090617954238593,0.004372219021496908,-0.0038042963616119474,-0.003513878246146074,0.004442838787952624,0.0007948178794153771
-0.0014155088819936238,0.004892646815183138,-0.003877126829794476,-0.003784759709058511,0.0043244493899758435,-0.0017371358983343645
-0.0010787324742118315,0.006666745118879059,-0.004818044102007447,-0.004312090241148251,0.005990311593485996,-0.0014514758418515683
-0.002925723666629658,0.008022150578614962,-0.005182955279035474,-0.006473182437895461,0.007910201432129426,-0.0017563288929264697
0.000581597353090102,0.0023462367821530656,-0.0005331206156707069,-0.0028675796871283077,0.0026234870065984517,-2.2631408351514448e-05
-2.3906366001000575e-05,0.0030179662590134504,-0.002238803407835715,-0.001437528024681815,0.002795985756971301,-0.001108919346583094
-0.00020632167243334848,0.003715404717154398,-0.0026199197827284876,-0.0021912071563918406,0.003555834636737032,-0.0011942445652311587
-0.001126519770981058,0.004651220797263692,-0.003529447430129419,-0.0029532977013693876,0.004555247985616345,-0.0012819624606732003
-0.0009380279383242041,0.00025753052848384757,-0.001523774864165689,0.001281155917048915,0.0005865972048137158,0.0014660151903267415
-0.0009735360922660499,0.0002681345968996967,-0.00036221649354906127,-0.00021281249826563296,5.7322760071050936e-05,0.0010947315778053746
-0.00026786153973660083,1.2562498974097503e-05,-0.0004862631819107272,-0.00018619670783180466,-0.00022687151703908764,0.00023722985574371944
-0.00013174506544471872,6.644709155735416e-05,-0.00043883513528064047,0.0001990725736361317,-0.0001841921544856009,0.00041611197243294676
0.0011612980848133003,0.003345257652711984,-0.002443524266926289,-0.003348498125999022,0.002758042098535002,-0.0029027277565693566
5.578281716174989e-06,0.004773200306521828,-0.0039173113261746035,-0.0030878191375729694,0.004473404961525941,-0.0019317142569727805
-0.0008854814847985322,0.006329804784491454,-0.004262045915497511,-0.004620659606152259,0.005886847889216761,-0.0017743255574203293
-0.0025526536990400374,0.00774514722019421,-0.005394882913068619,-0.0063008590813389805,0.008091268492339451,-0.0018210221993751826
-0.0016292259025635358,0.002850923890351043,-0.0013279245421604635,-0.002998264233534942,0.0014595676364782817,-0.0011720586831145963
